"PERIODO","COD_CENCOSUD","COD_PROVEEDOR","DESCRIPCION_PRODUCTO","MARCA","ESTACION","TEMPORADA","ESTADO_PRODUCTO","DIVISION","DEPARTAMENTO","SUBDEPARTAMENTO","CLASE","ESTILO","CATPROVN1","CATPROVN2","CATPROVN3","CATPROVN4","CATPROVN5","COD_LOCAL","DESCRIPCION_LOCAL","FORMATO","TIPO_LOCAL","ESTADO_LOCAL","TIPO","VTA_PERIODO(u)","VTA_PERIODO_COSTO($)","VTA_PERIODO_PUBLICO($)"
2026-03-19,792555002,209MP3-C11,P3 BOXER MICRF 20/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 209C11 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,397259003,491CC-C2,PANTUFLA COLO 491/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA COLO 491C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,995392004,M208AHKP3C3,P3 BOXER HK M208A/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER HK M208AP3C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,196971003,M208P3-C6,P3 BOXER ALG/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER ALG M208-C6 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,666079002,214P3-C10,P3 BOXER ALG 214/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 214 C10-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,637479002,600SPP5-C2,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 600-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,2,9990,19980
2026-03-19,977518003,J208MD25P4C1,P4 BOXER MIC DP25 F/SURTI/M,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER MIC DP25 F208C1 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,6004,7790
2026-03-19,811889003,J208MP3C2,P3 BOXER MICRF 20/NEGRO/M,JJO,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 208C2 JJO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,745240004,280P2-24,P2 CAMISETA ALG 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,CAMISETA S/M,P2 CAMISETA ALG 280P2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,6495,9093
2026-03-19,320611004,N263AVHKC3,PIJAMA H.KITTY N2/SURTI/T 14,TOP,VERANO,VER26,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,PIJAMAS,PIJAMA CORTO NI¥A,PIJAMA H.KITTY N263C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-19,715720002,610ABASP5-C1,P5 CALCETIN ALG 6/SURTI/10/13,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 CALCETIN ALG 610ABAS-C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,945880004,209MP3-C9,P3 BOXER MICROF 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 209M-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00119,Paris Quilicura,PARIS,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,118131002,499C2,PANTUFLA 499C2 TO/NEGRO/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,7531,14990
2026-03-19,298519003,F208ANAV25P4C1,P4 BOXER F208ANAV/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER F208ANAV25C1 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6004,6495
2026-03-19,494355008,5013P5-C2,P5 BOXER COLOR/SURTI/T/14A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00118,Paris Quilin,PARIS,Local,Activo,NO CLASIFICADO,1,6939,14990
2026-03-19,995461004,M208P3C9,P3 BOXER M208P3C9/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BOXER M208P3C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,118131004,499C2,PANTUFLA 499C2 TO/NEGRO/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7538,15990
2026-03-19,733488002,M501AP3-C1,P3 HIKINI ALG M501/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 HIKINI ALG M501C1-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,683511004,209MP3C10,P3 BOXER MICRF 20/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICRF 209C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,13990
2026-03-19,494356004,5013P5-C5,P5 BOXER COLOR/SURTI/T 6A,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER COLOR 5013-C5,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,6957,14990
2026-03-19,861826004,M208P3C5,P3 BOXER MED M208/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,CALZON BASICO,P3 BOXER MED M208C5 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,397255002,208P3-C28,P3 BOXER ALG 208C/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,147428004,M206AP5C1,P5 PANTALETA M206A/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 PANTALETA M206AP5C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,790016002,5013P5-C4,P5 BOXER ALG COLO/SURTI/T 4,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,BOXER,P5 BOXER ALG COLOR 5013C4 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,6942,14990
2026-03-19,397255004,208P3-C28,P3 BOXER ALG 208C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C28 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,376293003,261AIC1,PIJAMA INV26 261C/SURTI/M,TOP,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,254839003,M170P2C1,PETO E/VIS TOP M1/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,SOSTENES,PACK SOSTEN,PETO E/VIS TOP M170P2C1,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,8495,16990
2026-03-19,254706005,M205AP5C2,P5 BIKINI TOP M20/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P5 BIKINI TOP M205AC2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,817722004,208MCCP3C4,P3 BOXER MICROF 2/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 208C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,11512
2026-03-19,397262003,491DCC5,PANTUFLA DC 491C5/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA DC 491C5 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,118131003,499C2,PANTUFLA 499C2 TO/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA 499C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00407,Paris Puente Alto,JOHNSON,Local,Activo,NO CLASIFICADO,1,7536,14990
2026-03-19,742864002,M610SPP5C2,P5 SX SPRT LARG0/NEGRO/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,MEDIAS Y CALCETINES,CONVERTIDORES,CONVERTIDORES,P5 SX SPRT LARG0 M610SPC2 TO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00427,Paris Melipilla,JOHNSON,Local,Activo,NO CLASIFICADO,1,4996,9990
2026-03-19,284697002,N206AHKP3C3,P3 PANT HK N206AC/SURTI/T 8,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P3 PANT HK N206AC3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00427,Paris Melipilla,JOHNSON,Local,Activo,NO CLASIFICADO,1,6027,12990
2026-03-19,298215004,208NEGP3,P3 BOXER ALGD NEG/NEGRO/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00427,Paris Melipilla,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,394944006,N208P5C3,P5 BOXER N208C3 T/SURTI/T 12,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,ROPA INTERIOR,CALZON,P5 BOXER N208C3 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00427,Paris Melipilla,JOHNSON,Local,Activo,NO CLASIFICADO,1,7079,14990
2026-03-19,439710004,208PKP4-C10,P4 BOXER ALG 208P/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PK-C10 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00427,Paris Melipilla,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,715754002,610ABASP5-C2,P5 CALCETIN ALG 6/SURTI/10/13,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 CALCETIN ALG 610ABAS-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,241938004,266AVC2,PIJAMA BAS ALG 26/SURTI/L,TOP,VERANO,VER25,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA CORTO,PIJAMA BAS ALG 266AVC2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,160474002,208MCCP3-C2,P3 BOXER COBRE 20/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COBRE 208MCC-C2,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,637479002,600SPP5-C2,P5 CALCETIN SPRT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 CALCETIN SPRT 600-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,2,9990,19980
2026-03-19,407931006,208ACCP3-C9,P3 BOXER COLO 208/SURTI/XXL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COLO 208C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-19,217302003,494-C3,PANTUFLA BAS 494C/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA BAS 494C3TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,407931005,208ACCP3-C9,P3 BOXER COLO 208/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER COLO 208C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,8995,17990
2026-03-19,277842003,F208CP3C21,P3 BOXER ALG 208C/SURTI/M,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 208C-C21 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,811926004,F208CP3C14,P3 BOXER ALG 2081/NEGRO/L,FOSTER,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 20814 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,4995,9990
2026-03-19,376314004,FOS261AIC3,PIJAMA INV26 261C/SURTI/L,FOSTER,INVIER,INV26,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,PIJAMAS,PIJAMA LARGO,PIJAMA INV26 261C3 FST,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,6928,14990
2026-03-19,666079005,214P3-C10,P3 BOXER ALG 214/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALG 214 C10-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00419,Paris Valdivia,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,298215005,208NEGP3,P3 BOXER ALGD NEG/NEGRO/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER ALGD NEGRO TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,2,14990,29981
2026-03-19,708187002,609CP5-C1,P5 SOCKS COBRE 60/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN VESTIR LISO,P5 SOCKS COBRE 609C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,6995,11192
2026-03-19,945880004,209MP3-C9,P3 BOXER MICROF 2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER MICROF 209M-C9 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,397254002,208PKP4-C20,P4 BOXER ALG 208P/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P4 BOXER ALG 208PKC20 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,9995,19990
2026-03-19,327063004,M702SPP3C1,P3 COLALESS M702SP/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 COLALESS M702SPC1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,134973004,214P3-C2,P3 BOXER LARGO C2/SURTI/L,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER LARGO C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,387492002,610SPP5-C1,P5 SOCKS ALG SPORT/SURTI/TU,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,CALCETINES,CALCETIN SPORT,P5 SOCKS ALG SPORT 610C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00410,Paris Quillota,JOHNSON,Local,Activo,NO CLASIFICADO,1,5495,10990
2026-03-19,694995002,K610AP5C1,P5 SOCKS ALG BAS/SURTI/30/35,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,INTERIOR Y DORMIR INFANTI,CALCETINES,CALCETIN NI¥O,P5 SOCKS ALG BAS K610-C1 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,2,8312,17981
2026-03-19,397259002,491CC-C2,PANTUFLA COLO 491/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ACCESORIOS,PANTUFLAS,PANTUFLA COLO 491C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,7495,14990
2026-03-19,733488002,M501AP3-C1,P3 HIKINI ALG M501/SURTI/S,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 HIKINI ALG M501C1-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,12990
2026-03-19,733488003,M501AP3-C1,P3 HIKINI ALG M501/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 HIKINI ALG M501C1-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,6495,6495
2026-03-19,416222002,M261AI-C2,PIJAMA M261AI-C2/SURTI/S,TOP,INVIER,INV26,Activo,VESTUARIO,LENCERIA,PIJAMAS,PIJAMA ALGODON,PIJAMA M261AI-C2 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
2026-03-19,601378005,700P3-C6,P3 BOXER SEAMLESS/SURTI/XL,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,ROPA INTERIOR Y ACC HOMBR,ROPA INTERIOR,BOXER,P3 BOXER SEAMLESS 700C6-TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,6995,13990
2026-03-19,398516004,M205STP3C4,P3 BIK STITCH M20/SURTI/M,TOP,TODA¥O,S/TEMP,Activo,VESTUARIO,CORSETERIA,CALZONES,PACK CALZON,P3 BIK STITCH M205C4 TOP,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,NO CLASIFICADO,00433,Paris San Felipe,JOHNSON,Local,Activo,NO CLASIFICADO,1,7995,15990
